Fiscal_Year,Library,County,AENGLC_Rank,Population_of_Service_Area,Total_Library_Visits,Total_Registered_Borrowers,Percent_of_Residents_with_Library_Cards,Reference_Questions,Total_Circulation,Total_Programs_(Synchronous_+_Prerecorded),Total_Program_Attendance_&_Views,Total_Collection,Total_Operating_Income,Town_Tax_Appropriation_for_Library,Tax_Appropriation_Per_Capita_Served,Wages_&_Salaries_Expenditures,Operating_Expenditures,Operating_Expenditures_Per_Capita,Visits_per_Borrower,References_per_Borrower,Population_Group,Log_Population,Program_Attendance_per_Capita
2009,Clinton - Henry C. Hull,Middlesex,72.0,13578.0,178530.0,11322.0,0.83,37800.0,281302.0,531.0,12916.0,87836.0,821646.0,675572.0,49.75,478159.0,871342.0,64.2,15.768415474297827,3.338632750397456,Mediana,9.516279760698795,0.9512446604801885
2009,Colchester - Cragin,New London,116.0,15495.0,135600.0,10310.0,0.67,4005.0,157203.0,457.0,11113.0,63509.0,593617.0,552605.0,35.66,363930.0,553296.0,35.7,13.152279340446169,0.38845780795344326,Mediana,9.648337205086833,0.7171990964827364
2009,Columbia - S.B. Little,Tolland,82.0,5331.0,19240.0,3288.0,0.62,10400.0,66418.0,175.0,2314.0,49077.0,327073.0,291708.0,54.72,170511.0,317856.0,59.6,5.851581508515815,3.1630170316301705,Pequeña,8.5814816812986,0.4340649033952354
2009,Cornwall,Litchfield,12.0,1480.0,8750.0,940.0,0.64,42.0,21051.0,66.0,1232.0,27595.0,143831.0,28000.0,18.92,57564.0,147323.0,99.5,9.308510638297872,0.04468085106382979,Pequeña,7.300472814267799,0.8324324324324325
2009,Coventry - Booth Dim,Tolland,132.0,12192.0,42729.0,6101.0,0.5,4500.0,99023.0,224.0,3888.0,56730.0,392204.0,352236.0,28.89,214181.0,362878.0,29.8,7.003605966235043,0.7375840026225209,Mediana,9.408617295560266,0.3188976377952756
2009,Cromwell,Middlesex,84.0,13552.0,98000.0,5230.0,0.39,6827.0,105772.0,244.0,4137.0,78547.0,524486.0,512756.0,37.84,401169.0,666422.0,49.2,18.738049713193117,1.3053537284894838,Mediana,9.514363204016016,0.3052685950413223
2009,Danbury,Fairfield,105.0,13145.0,56297.0,5261.0,0.36,5832.0,80777.5,437.0,6733.0,124367.0,2276009.0,2107795.0,26.6,281623.0,2166556.0,27.3,10.700817335107393,1.1085344991446493,Mediana,9.483872808823522,0.5122099657664512
2009,Darien,Fairfield,3.0,20246.0,56297.0,17519.0,0.87,5832.0,80777.5,270.0,5203.0,163813.0,473641.5,386715.0,32.224999999999994,281623.0,470742.5,37.6,3.213482504709173,0.3328957132256407,Mediana,9.915761913411517,0.25698903487108565
2009,Deep River,Middlesex,49.0,4673.0,50100.0,4384.0,0.94,5004.0,61830.0,235.0,2940.0,43723.0,138505.0,125423.0,26.84,92500.0,137411.0,29.4,11.427919708029197,1.1414233576642336,Pequeña,8.449770515098804,0.6291461587845067
2009,Derby Neck,New Haven,130.0,,41726.0,1639.0,0.13,6973.0,44266.0,589.0,11847.0,62235.0,513514.0,500.0,,210331.0,471439.0,,25.458206223306895,4.254423428920073,,,
2009,Derby,New Haven,130.0,12434.0,86850.0,6434.0,0.52,8600.0,69248.0,452.0,10447.0,64284.0,424487.0,422846.0,34.01,246912.0,451247.0,36.3,13.498601181224744,1.336649051911719,Mediana,9.428270356237505,0.8401962361267492
2009,Durham,Middlesex,75.0,7397.0,114985.0,5867.0,0.79,6947.0,202711.0,271.0,6274.0,65038.0,544466.0,474424.0,64.14,298661.0,471442.0,63.7,19.598602352139082,1.1840804499744333,Pequeña,8.908964972392399,0.848181695281871
2009,East Granby,Hartford,71.0,5122.0,65321.0,4028.0,0.79,1650.0,58353.0,108.0,2376.0,39891.0,259705.0,168000.0,32.8,130889.0,260609.0,50.9,16.216732869910626,0.4096325719960278,Pequeña,8.541495483939203,0.46388129636860603
2009,East Haddam - Rathbun,Middlesex,81.0,,7800.0,2464.0,0.28,5100.0,43113.0,92.0,1125.0,24872.0,217892.0,93225.0,,135803.0,222622.0,,3.1655844155844157,2.0698051948051948,,,
2009,East Haddam,Middlesex,81.0,8852.0,23384.0,3730.0,0.42,100.0,16500.0,235.0,3179.0,19549.0,112422.0,80656.0,9.11,64777.0,118796.0,13.4,6.2691689008042895,0.02680965147453083,Pequeña,9.08851166361105,0.35912788070492546
2009,East Hampton,Middlesex,124.0,12548.0,104500.0,7485.0,0.6,13007.0,129772.0,500.0,13499.0,74085.0,417124.0,409503.0,32.63,261526.0,490552.0,39.1,13.96125584502338,1.737742150968604,Mediana,9.437396260110308,1.0757889703538412
2009,East Hartford,Hartford,155.0,48697.0,85000.0,12473.0,0.26,16741.0,147881.0,687.0,9990.0,58039.0,1194781.0,1183362.0,24.3,892373.0,1189178.0,24.4,6.814719794756674,1.342179106870841,Mediana,10.793393240465571,0.20514610756309423
2009,East Haven - Hagaman,New Haven,135.0,28632.0,105600.0,12490.0,0.44,15423.0,136323.0,568.0,10662.0,65930.0,764297.0,697460.0,24.36,423818.0,760899.0,26.6,8.454763811048839,1.2348278622898319,Mediana,10.262315177792935,0.3723805532271584
2009,East Lyme,New London,65.0,18690.0,75100.0,12094.0,0.65,9567.0,194304.0,291.0,5785.0,126704.0,1014330.0,902187.0,48.27,577875.0,1142322.0,61.1,6.209690755746651,0.7910534149164875,Mediana,9.835797403566177,0.30952380952380953
2009,East Windsor - Warehouse,Hartford,112.0,10617.0,38540.0,3071.0,0.29,17600.0,63639.0,96.0,1774.0,40694.0,395458.0,232522.0,21.9,206560.0,377957.0,35.6,12.549658091826766,5.731032237056334,Mediana,9.270305953143616,0.16709051521145332
2009,Eastford,Windham,115.0,1789.0,5630.0,905.0,0.51,75.0,8929.0,32.0,200.0,16661.0,50369.0,46890.0,26.21,37325.0,57611.0,32.2,6.220994475138122,0.08287292817679558,Pequeña,7.489970898834801,0.11179429849077697
2009,Easton,Fairfield,11.0,7366.0,67974.0,5198.0,0.71,10980.0,123891.0,303.0,4154.0,60856.0,624799.0,574849.0,78.04,346505.0,737504.0,37.6,13.076952674105424,2.112350904193921,Pequeña,8.904765846682814,0.563942438229704
2009,Ellington - Hall,Tolland,111.0,14426.0,92306.0,8132.0,0.56,2982.0,126588.0,156.0,4545.0,69684.0,649299.0,604623.0,41.91,386064.0,637589.0,44.2,11.350959173635022,0.36669945892769307,Mediana,9.576856729945773,0.31505614862054626
2009,Enfield,Hartford,146.0,45011.0,276800.0,16180.0,0.36,5832.0,383243.0,409.0,12850.0,145871.0,1597311.0,1522649.0,33.83,978556.0,1773493.0,39.4,17.107540173053152,0.36044499381953027,Mediana,10.714684399869888,0.28548577014507565
2009,Essex,Middlesex,22.0,6753.0,65000.0,4196.0,0.62,9456.0,67060.0,365.0,8205.0,37639.0,489781.0,250000.0,37.02,277608.0,396334.0,58.7,15.490943755958055,2.253574833174452,Pequeña,8.817890200945513,1.2150155486450467
2009,Essex - Ivoryton,Middlesex,22.0,,39000.0,627.0,0.09,1040.0,18650.0,163.0,3453.0,16409.0,129744.0,99000.0,,63000.0,126171.0,,62.20095693779904,1.6586921850079746,,,
2009,Fairfield,Fairfield,17.0,13145.0,56297.0,5261.0,0.53,5832.0,80777.5,270.0,24195.0,58039.0,473641.5,386715.0,72.45,281623.0,470742.5,73.0,10.700817335107393,1.1085344991446493,Mediana,9.483872808823522,1.8406238113351083
2009,Fairfield -  Pequot,Fairfield,17.0,,116478.0,6200.0,0.11,6700.0,50227.0,465.0,23467.0,150655.0,984383.0,340000.0,,525102.0,1041187.0,,18.786774193548386,1.0806451612903225,,,
2009,Farmington,Hartford,34.0,25084.0,280481.0,10689.0,0.43,5832.0,80777.5,270.0,5203.0,185440.0,2257694.0,2053100.0,81.85,1308924.0,2253101.0,89.8,26.240153428758536,0.5456076340162784,Mediana,10.130025336918353,0.20742305852336151
2009,Franklin - Janet Carlson,New London,91.0,1891.0,4737.0,1685.0,0.89,58.0,9174.0,268.0,3228.0,15664.0,60019.0,57611.0,30.47,38971.0,58024.0,30.7,2.8112759643916916,0.034421364985163204,Pequeña,7.545389749611823,1.7070333157059756
2009,Glastonbury - Wells-T.,Hartford,39.0,33169.0,56297.0,15865.0,0.48,18083.0,80777.5,610.0,15023.0,164853.0,1787180.0,1642667.0,49.52,863236.0,1593801.0,48.1,3.548502994011976,1.1398046013236685,Mediana,10.409401131941099,0.45292290994603396
2009,Goshen,Litchfield,28.0,3168.0,14225.0,3070.0,0.97,289.0,50858.0,136.0,1425.0,29439.0,138825.0,125025.0,39.46,89309.0,110736.0,35.0,4.633550488599348,0.09413680781758958,Pequeña,8.06117135969092,0.4498106060606061
2009,Granby,Hartford,74.0,11215.0,96616.0,8467.0,0.75,18710.0,170099.0,366.0,6698.0,75703.0,468809.0,468809.0,41.8,366619.0,607231.0,54.1,11.410889335065548,2.209755521436164,Mediana,9.325096609274372,0.5972358448506464
2009,Greenwich,Fairfield,1.0,13145.0,56297.0,5261.0,0.55,5832.0,80777.5,270.0,5203.0,58039.0,473641.5,386715.0,32.224999999999994,281623.0,470742.5,37.6,10.700817335107393,1.1085344991446493,Mediana,9.483872808823522,0.39581589958158997
2009,Greenwich - Perrot,Fairfield,1.0,,194106.0,6837.0,0.11,37928.0,322153.0,654.0,12290.0,67538.0,1662969.0,1505559.0,,1030309.0,1393803.0,,28.3905221588416,5.547462337282433,,,
2009,Griswold - Slater,New London,143.0,15595.0,40473.0,5925.0,0.38,2575.0,37957.0,76.0,2019.0,31118.0,114789.0,100000.0,6.41,81786.0,123433.0,7.9,6.830886075949367,0.4345991561181435,Mediana,9.654769750102489,0.12946457197819813
2009,Groton - Bill,New London,97.0,42324.0,21450.0,1187.0,0.03,,20000.0,100.0,1292.0,20092.0,200669.0,20000.0,0.47,109875.0,179482.0,4.2,18.07076663858467,,Mediana,10.653133207001336,0.03052641527265854
2009,Groton,New London,97.0,42324.0,56297.0,5261.0,0.72,36816.0,372993.0,489.0,15733.0,140875.0,1978428.0,1913283.0,45.21,1389412.0,2166146.0,51.2,10.700817335107393,6.997909142748527,Mediana,10.653133207001336,0.37172762498818634
2009,Groton - Mystic,New London,97.0,,78500.0,4581.0,0.11,,91040.0,455.0,5141.0,50623.0,468888.0,206700.0,,258659.0,493605.0,,17.135996507312814,,,,
2009,Guilford,New Haven,33.0,22373.0,121434.0,16485.0,0.74,25565.0,291164.0,1010.0,15905.0,131035.0,1155917.0,1025914.0,45.86,806426.0,1168256.0,52.2,7.366333030027297,1.5508037609948437,Mediana,10.015654849406875,0.7109015330979306
2009,Haddam - Brainerd,Middlesex,64.0,7800.0,51055.0,4917.0,0.63,1744.0,59534.0,285.0,4984.0,44385.0,360614.0,285153.0,36.56,220389.0,367079.0,47.1,10.383363839739678,0.3546878177750661,Pequeña,8.962007209588313,0.638974358974359
2009,Hamden,New Haven,117.0,13145.0,254337.0,5261.0,0.73,5832.0,445122.0,427.0,8901.0,206119.0,1776912.0,1691794.0,29.32,1470555.0,470742.5,44.5,48.34385097890135,1.1085344991446493,Mediana,9.483872808823522,0.6771395968048688
2009,Hampton - Fletcher,Windham,134.0,2118.0,2373.0,1098.0,0.52,73.0,4702.0,48.0,657.0,17403.0,43900.0,24480.0,11.56,12480.0,43409.0,20.5,2.16120218579235,0.06648451730418943,Pequeña,7.6586995582682995,0.3101983002832861
2009,Hartford,Hartford,169.0,13145.0,56297.0,5261.0,0.39,5832.0,80777.5,270.0,5203.0,58039.0,473641.5,386715.0,66.16,281623.0,470742.5,75.2,10.700817335107393,1.1085344991446493,Mediana,9.483872808823522,0.39581589958158997
2009,Hartland,Hartford,100.0,2077.0,470.0,1181.0,0.57,,349.0,,,6197.0,6000.0,6000.0,2.89,,16033.0,7.7,0.39796782387806945,,Pequeña,7.639161171659173,
2009,Harwinton,Litchfield,70.0,5564.0,25854.0,2923.0,0.53,1506.0,50459.0,216.0,3133.0,41767.0,182344.0,157979.0,28.39,132956.0,235394.0,42.3,8.845022237427301,0.515224084844338,Pequeña,8.624252263709645,0.5630841121495327
2009,Hebron - Douglas,Tolland,89.0,9232.0,20400.0,4634.0,0.5,,99216.0,222.0,3739.0,45510.0,412209.0,389000.0,42.14,224600.0,387063.0,41.9,4.40224428139836,,Pequeña,9.130539301772627,0.4050043327556326
2009,Kent,Litchfield,18.0,2952.0,37393.0,1691.0,0.57,698.0,36520.0,420.0,6179.0,29072.0,257681.0,78800.0,26.69,142078.0,245358.0,83.1,22.112950916617386,0.4127735068007096,Pequeña,7.990576881743923,2.0931571815718155
2009,Killingly,Windham,150.0,17710.0,93410.0,7175.0,0.41,3456.0,104929.0,604.0,11694.0,73561.0,728905.0,681830.0,38.5,394471.0,683121.0,38.6,13.018815331010453,0.4816724738675958,Mediana,9.781941194456632,0.6603049124788255
2009,Killingworth,Middlesex,54.0,6443.0,39333.0,2743.0,0.43,1699.0,75985.0,420.0,5777.0,30974.0,299832.0,200573.0,31.13,159865.0,296661.0,46.0,14.339409405760117,0.6193948231862924,Pequeña,8.770904744296866,0.8966320037249729
2009,Lebanon - JonTrumbull,New London,113.0,7354.0,44252.0,4044.0,0.55,1715.0,80148.0,241.0,4715.0,48210.0,246324.0,205000.0,27.88,121341.0,243743.0,33.1,10.942631058358062,0.4240850642927794,Pequeña,8.903135633035538,0.6411476747348381
2009,Ledyard,New London,120.0,15097.0,83385.0,9356.0,0.62,11878.0,192387.0,450.0,9979.0,79145.0,613552.0,586973.0,38.88,401015.0,748889.0,49.6,8.91246259085079,1.2695596408721677,Mediana,9.62231756369957,0.6609922501159171
2009,Litchfield - OWL,Litchfield,53.0,8671.0,78313.0,6614.0,0.76,5921.0,123525.0,504.0,8328.0,63648.0,610128.0,296150.0,34.15,295639.0,591133.0,68.2,11.840489869972785,0.8952222558209858,Pequeña,9.067854723679428,0.9604428554953293
2009,Lyme,New London,8.0,2076.0,10659.0,1146.0,0.55,789.0,17218.0,44.0,346.0,29362.0,176629.0,121536.0,58.54,97071.0,175537.0,84.6,9.301047120418849,0.6884816753926701,Pequeña,7.638679823876112,0.16666666666666666
2009,Madison - E.C.Scranton,New Haven,25.0,18793.0,180559.0,13587.0,0.72,18264.0,322023.0,726.0,16958.0,120064.0,1336823.0,1128492.0,60.05,671467.0,1316280.0,70.0,13.289099874880401,1.3442260984764849,Mediana,9.84129294894301,0.9023572606821689
2009,Manchester,Hartford,127.0,13145.0,56297.0,24340.0,0.44,5832.0,80777.5,984.0,5203.0,58039.0,473641.5,386715.0,49.89,281623.0,470742.5,49.3,2.3129416598192276,0.23960558751027117,Mediana,9.483872808823522,0.39581589958158997
2009,Mansfield,Tolland,158.0,24884.0,93686.0,5080.0,0.2,13573.0,236537.0,364.0,9532.0,88267.0,657187.0,604570.0,24.3,476099.0,782000.0,31.4,18.44212598425197,2.6718503937007876,Mediana,10.122020491292655,0.3830573862723035
2009,Marlborough-Richmond,Hartford,69.0,6351.0,64995.0,2825.0,0.44,4101.0,133142.0,184.0,4803.0,46896.0,369065.0,297410.0,46.83,200530.0,394822.0,62.2,23.0070796460177,1.4516814159292035,Pequeña,8.756525002926972,0.7562588568729334
2009,Meriden,New Haven,161.0,13145.0,226259.0,5261.0,0.65,5832.0,228224.0,953.0,13446.0,58039.0,2066412.0,2006015.0,33.87,1460057.0,470742.5,45.7,43.00684280555028,1.1085344991446493,Mediana,9.483872808823522,1.0228984404716621
2009,Middlebury,New Haven,40.0,7252.0,58500.0,4856.0,0.67,8500.0,102576.0,678.0,14031.0,67346.0,421878.0,411500.0,56.74,259798.0,426662.0,58.8,12.046952224052719,1.7504118616144975,Pequeña,8.889170455363413,1.934776613348042
2009,Middlefield - Levi Coe,Middlesex,83.0,4248.0,38000.0,2611.0,0.61,1625.0,51189.0,214.0,2905.0,24885.0,299208.0,272567.0,64.16,157383.0,299312.0,70.5,14.553810800459594,0.62236690923018,Pequeña,8.354438940114811,0.6838512241054614
2009,Middletown - Russell,Middlesex,126.0,47778.0,279177.0,23500.0,0.49,31089.0,80777.5,405.0,13952.0,189274.0,473641.5,386715.0,56.08,281623.0,470742.5,70.9,11.879872340425532,1.322936170212766,Mediana,10.774341491401676,0.29201724643141197
2009,Milford,New Haven,55.0,55445.0,149582.0,5261.0,0.52,5832.0,284215.0,326.0,12744.0,134996.0,1628573.0,1612293.0,29.08,796812.0,1564331.0,28.2,28.432237217259075,1.1085344991446493,Grande,10.923164853116095,0.22984940030661016
2009,Monroe - Edith Wheeler,Fairfield,43.0,19402.0,120804.0,13027.0,0.67,10580.0,233212.0,435.0,10207.0,94791.0,737098.0,707616.0,36.47,459772.0,694528.0,35.8,9.273355338911491,0.8121593613264758,Mediana,9.873182972271273,0.5260797855891145
2009,Montville - Raymond,New London,136.0,19744.0,4124.0,9738.0,0.49,125.0,8093.0,7.0,339.0,17660.0,65107.0,36000.0,1.82,52794.0,94115.0,4.8,0.423495584308893,0.012836311357568289,Mediana,9.89065557372075,0.017169773095623987
2009,Morris,Litchfield,50.0,2345.0,11976.0,1085.0,0.46,1161.0,15227.0,250.0,1283.0,15684.0,114615.0,80719.0,34.42,64861.0,88351.0,37.7,11.03778801843318,1.0700460829493088,Pequeña,7.76046702921342,0.5471215351812366
2009,Naugatuck - Howard W.,New Haven,147.0,31931.0,127408.0,10777.0,0.34,14315.0,86808.0,293.0,6241.0,75904.0,870091.0,577360.0,18.08,419765.0,793478.0,24.8,11.822213974204324,1.3282917323930592,Mediana,10.37136392076569,0.1954526948733206
2009,New Britain,Hartford,167.0,13145.0,56297.0,25149.0,0.36,5832.0,408601.0,270.0,24525.0,58039.0,473641.5,386715.0,39.27,281623.0,470742.5,41.9,2.2385383116624915,0.23189788858403912,Mediana,9.483872808823522,1.8657284138455688
2009,New Canaan,Fairfield,2.0,19890.0,56297.0,16390.0,0.82,5832.0,80777.5,270.0,5203.0,188178.0,2350473.0,1623500.0,81.62,1256365.0,2085692.0,37.6,3.4348383160463696,0.3558267236119585,Mediana,9.89802264710506,0.2615887380593263
2009,New Fairfield,Fairfield,44.0,14100.0,102691.0,8823.0,0.63,,157817.0,263.0,3955.0,55776.0,481473.0,451445.0,32.02,387563.0,583331.0,41.4,11.639011674033775,,Mediana,9.55400099583723,0.2804964539007092
2009,New Hartford-Licia M.B.,Litchfield,76.0,6736.0,64000.0,5826.0,0.86,8700.0,82641.0,228.0,3567.0,53576.0,318040.0,224007.0,33.26,164033.0,331555.0,49.2,10.985238585650531,1.4933058702368691,Pequeña,8.81537000096066,0.5295427553444181
2009,New Haven,New Haven,165.0,13145.0,56297.0,5261.0,0.32,5832.0,330179.0,270.0,5203.0,58039.0,473641.5,386715.0,32.96,281623.0,470742.5,41.3,10.700817335107393,1.1085344991446493,Mediana,9.483872808823522,0.39581589958158997
2009,New London,New London,163.0,25923.0,162000.0,12489.0,0.48,10941.0,63043.0,163.0,2061.0,84605.0,727488.0,605000.0,23.34,358206.0,719974.0,27.8,12.971414845063656,0.8760509248138362,Mediana,10.162924459547607,0.07950468695752806
2009,New Milford,Litchfield,62.0,28439.0,203880.0,11581.0,0.41,17671.0,317084.0,814.0,16299.0,113254.0,1086062.0,1024710.0,36.03,675404.0,1379232.0,48.5,17.604697349106296,1.5258613245833692,Mediana,10.255551883917176,0.5731214177713703
2009,Newington - LucyWelles,Hartford,93.0,29619.0,244804.0,12620.0,0.43,5832.0,411622.0,699.0,5203.0,156217.0,2324158.0,386715.0,77.02,1279940.0,2245796.0,75.8,19.39809825673534,0.46212361331220286,Mediana,10.29620508782179,0.17566426955670347
2009,Newtown - Cyr.Booth,Fairfield,35.0,26790.0,205710.0,18474.0,0.69,5832.0,273380.0,270.0,15827.0,120005.0,1187130.0,1007953.0,37.62,720527.0,1184130.0,44.2,11.135108801558948,0.315686911334849,Mediana,10.19582128920296,0.5907801418439717
2009,Norfolk,Litchfield,31.0,1652.0,33421.0,1397.0,0.85,2854.0,37342.0,251.0,8899.0,37245.0,364955.0,1000.0,0.61,153376.0,393930.0,37.6,23.923407301360058,2.0429491768074444,Pequeña,7.410347097821024,5.38680387409201
2009,North Branford,New Haven,88.0,14406.0,37200.0,6700.0,0.47,3648.0,81732.0,203.0,2979.0,70301.0,567310.0,565537.0,39.26,345345.0,567310.0,39.4,5.552238805970149,0.5444776119402985,Mediana,9.575469478561473,0.20678883798417327
2009,North Canaan - Douglas,Litchfield,128.0,3352.0,15554.0,1527.0,0.46,695.0,23143.0,142.0,920.0,19378.0,96942.0,58875.0,17.56,60216.0,95930.0,28.6,10.185985592665357,0.45514079895219384,Pequeña,8.117610746466228,0.2744630071599045
2009,North Haven,New Haven,51.0,24002.0,91156.0,15237.0,0.63,11336.0,190953.0,237.0,4422.0,110630.0,1004990.0,966907.0,40.28,618420.0,1010454.0,42.1,5.982542495241845,0.7439784734527795,Mediana,10.085934101518234,0.1842346471127406
2009,North Stonington-Wheeler,New London,78.0,5212.0,84000.0,2677.0,0.51,6123.0,48932.0,122.0,2011.0,29477.0,108639.0,22250.0,4.27,61913.0,113881.0,21.8,31.37840866641763,2.287261860291371,Pequeña,8.558910784768106,0.38584036838066
2009,Norwalk,Fairfield,47.0,13145.0,56297.0,5261.0,0.3,5832.0,426671.0,431.0,7344.0,58039.0,473641.5,386715.0,43.16,281623.0,470742.5,58.0,10.700817335107393,1.1085344991446493,Mediana,9.483872808823522,0.5586915176873336
2009,Norwalk - Rowayton,Fairfield,47.0,,30000.0,2783.0,0.03,,60228.0,399.0,13345.0,29231.0,298889.0,154400.0,,144538.0,286750.0,,10.779734099892202,,,,
2009,Norwich - Otis,New London,157.0,36432.0,180000.0,5261.0,1.04,9528.0,158001.0,566.0,11887.0,82641.0,1217146.0,1121500.0,30.78,748557.0,1203581.0,33.0,34.21402775137806,1.8110625356396122,Mediana,10.503230236323834,0.32627909530083443
2009,Old Lyme - Phoebe,New London,19.0,7384.0,38693.0,6067.0,0.82,4457.0,77049.0,183.0,3128.0,47937.0,600296.0,240000.0,32.5,303425.0,576877.0,78.1,6.377616614471732,0.7346299653865173,Pequeña,8.90720619496548,0.4236186348862405
2009,Old Saybrook - Acton,Middlesex,24.0,10539.0,222521.0,6622.0,0.63,6439.0,184884.0,313.0,6083.0,76689.0,698704.0,694710.0,65.92,375454.0,673921.0,63.9,33.603292056780425,0.9723648444578677,Mediana,9.262932822095353,0.5771894866685644
2009,Orange - Case,New Haven,29.0,13813.0,90254.0,9670.0,0.7,6575.0,142144.0,219.0,6362.0,114256.0,615954.0,590103.0,42.72,372868.0,704636.0,51.0,9.33340227507756,0.6799379524301965,Mediana,9.533437849648918,0.46058061246651705
2009,Oxford,New Haven,73.0,12527.0,24000.0,4942.0,0.39,4900.0,44334.0,306.0,3950.0,32211.0,233370.0,227444.0,18.16,173050.0,231195.0,18.5,4.856333468231485,0.9915014164305949,Mediana,9.435721418230584,0.31531891115191185
2009,Plainfield - Aldrich,Windham,162.0,15450.0,7233.0,3438.0,0.22,1500.0,10042.0,43.0,536.0,14295.0,53125.0,48925.0,3.17,24239.0,52587.0,3.4,2.1038394415357766,0.4363001745200698,Mediana,9.645429005150419,0.034692556634304206
2009,Plainville,Hartford,131.0,17193.0,130947.0,6647.0,0.39,8075.0,174956.0,289.0,8574.0,102091.0,746795.0,684037.0,39.79,398933.0,736970.0,42.9,19.700165488190162,1.2148337595907928,Mediana,9.752315764734389,0.49869132786599196
2009,Plymouth - Terryville,Litchfield,144.0,12011.0,80300.0,5830.0,0.49,4285.0,67540.0,373.0,5274.0,59512.0,448530.0,422778.0,35.2,246725.0,433941.0,36.1,13.773584905660377,0.7349914236706689,Mediana,9.39366142910322,0.43909749396386644
2009,Pomfret,Windham,118.0,4165.0,5400.0,1538.0,0.37,600.0,16916.0,163.0,1310.0,19757.0,71875.0,65869.0,15.81,45657.0,73360.0,17.6,3.5110533159947983,0.39011703511053314,Pequeña,8.334711621820917,0.31452581032412963
2009,Portland,Middlesex,107.0,9537.0,94016.0,4279.0,0.45,5710.0,155893.0,264.0,5134.0,79399.0,773132.0,727459.0,76.28,457609.0,884842.0,92.8,21.971488665576068,1.334423930824959,Pequeña,9.16303909885817,0.5383244206773619
2009,Preston,New London,121.0,4902.0,20272.0,2248.0,0.46,655.0,33438.0,27.0,1781.0,30148.0,168610.0,155491.0,31.72,90745.0,174302.0,35.6,9.017793594306049,0.29137010676156583,Pequeña,8.497602541651233,0.3633210934312526
2009,Prospect,New Haven,96.0,9273.0,32000.0,4236.0,0.46,7600.0,63950.0,64.0,1680.0,39971.0,253412.0,245460.0,26.47,138870.0,233564.0,25.2,7.554296506137866,1.7941454202077431,Pequeña,9.134970064951407,0.18117114202523454
